id,customer_id,merchant_id,status,created_at,updated_at
58,11,12336225,shipped,2005-12-08,2007-02-05
59,11,12335018,shipped,2001-11-05,2008-01-10
60,11,12336257,shipped,2005-03-13,2007-12-25
61,11,12334364,shipped,2011-11-19,2014-12-23
62,12,12334353,returned,2011-01-15,2012-04-24
63,12,12335558,shipped,2015-07-15,2016-01-19
64,12,12334397,returned,2011-04-19,2013-03-18
65,12,12334382,shipped,2012-01-08,2012-07-17
66,12,12335105,shipped,2002-11-02,2002-12-02
67,12,12336556,shipped,2003-09-29,2005-06-14
68,13,12335598,shipped,2008-12-17,2012-08-02
69,13,12335591,shipped,2014-06-24,2015-09-27
70,13,12334771,shipped,2000-05-28,2015-10-04
71,13,12336292,shipped,2002-03-25,2014-07-05
72,13,12334553,shipped,2004-03-01,2016-01-22
73,13,12336819,pending,2010-02-13,2011-04-17
74,14,12334105,returned,2005-01-03,2005-04-20
75,14,12334160,shipped,2002-07-09,2009-07-28
76,14,12335776,shipped,2003-12-19,2009-08-14
77,14,12336289,shipped,2002-06-02,2003-10-26
78,14,12335335,pending,2001-04-04,2005-07-18
79,15,12335319,pending,2006-07-02,2015-08-17
80,15,12336114,pending,2011-03-11,2011-09-13
81,16,12334353,shipped,2000-10-27,2008-10-01
82,16,12335024,shipped,2013-09-11,2015-08-24
83,16,12336536,shipped,2007-03-09,2013-02-05
84,16,12334578,shipped,2016-01-11,2016-02-28
85,16,12335975,shipped,2005-11-02,2008-09-20
86,16,12335941,pending,2011-03-14,2015-02-14
87,16,12336739,pending,2015-06-09,2016-01-29
88,17,12334713,returned,2014-05-17,2016-02-04
89,17,12334986,shipped,2014-08-04,2015-04-03
90,17,12334403,returned,2010-10-28,2012-01-10
91,18,12336652,shipped,2010-12-21,2013-03-13
92,18,12336484,shipped,2016-01-04,2016-01-26
93,18,12334857,shipped,2013-07-10,2013-08-13
94,19,12335204,shipped,2007-04-12,2015-01-06
95,19,12335660,shipped,2007-07-09,2015-05-30
96,21,12336867,pending,2014-12-04,2015-11-15
97,21,12334155,pending,2007-01-05,2007-11-26
98,21,12335165,shipped,2014-01-11,2015-11-13
99,21,12335778,pending,2000-10-15,2012-11-22
100,21,12334266,shipped,2002-02-05,2008-05-10
4885,978,12334115,shipped,2011-06-14,2012-12-10
4886,979,12335080,pending,2002-12-06,2011-11-11
4887,979,12334995,shipped,2006-07-15,2013-12-04
4888,979,12337139,returned,2006-10-08,2009-11-18
4889,979,12334223,shipped,2011-03-11,2013-08-20
4890,979,12336066,pending,2003-10-29,2010-05-09
4891,979,12334538,returned,2001-04-28,2005-12-08
4892,980,12334757,returned,2007-07-21,2014-07-01
4893,980,12335967,shipped,2007-11-02,2015-10-13
4894,980,12335716,shipped,2005-04-25,2013-07-18
4895,980,12335487,returned,2000-11-04,2001-06-16
4896,980,12334403,shipped,2008-09-29,2012-07-25
4897,981,12335073,returned,2014-06-03,2015-02-18
4898,981,12334361,pending,2011-04-21,2015-12-11
4899,981,12334738,shipped,2006-11-18,2007-12-30
4900,981,12334372,pending,2013-03-29,2015-12-07
4901,981,12335178,pending,2015-04-01,2015-10-31
4902,981,12335602,shipped,2011-11-01,2012-11-11
4903,981,12335370,shipped,2005-06-19,2012-10-08
4904,981,12336161,pending,2005-07-25,2011-06-21
4905,981,12335219,pending,2007-10-27,2011-07-27
4906,982,12336411,pending,2008-07-18,2010-01-14
4907,982,12337411,pending,2012-02-04,2015-08-15
4908,982,12334360,shipped,2007-12-26,2008-12-17
4909,982,12334361,shipped,2009-12-17,2015-10-22
4910,982,12335842,pending,2014-03-08,2014-12-03
4911,982,12334423,shipped,2015-05-14,2015-06-12
4912,982,12336148,returned,2012-04-17,2013-12-18
4913,983,12337211,pending,2003-05-02,2015-05-22
4914,983,12335227,shipped,2005-03-26,2011-09-20
4915,983,12334348,returned,2009-07-03,2016-01-17
4916,983,12334995,returned,2001-06-27,2004-10-13
4917,983,12337139,shipped,2001-08-24,2005-09-15
4918,983,12334220,returned,2000-06-19,2005-05-27
4919,983,12336086,shipped,2006-01-19,2012-05-05
4920,984,12336148,shipped,2003-07-04,2008-11-12
4921,987,12334144,pending,2015-04-02,2015-08-23
4922,987,12334935,shipped,2002-08-14,2009-11-27
4923,987,12334780,pending,2004-05-19,2010-10-24
4924,987,12336389,shipped,2013-09-07,2015-04-26
4925,987,12335128,shipped,2011-07-01,2013-04-25
4926,987,12336148,pending,2015-03-22,2015-05-20
4927,987,12337211,pending,2000-08-10,2004-03-03
4928,988,12335601,shipped,2005-08-13,2014-02-14
4929,988,12334828,pending,2010-03-07,2013-04-30
4930,988,12334261,shipped,2008-03-20,2014-12-29
4931,988,12334403,shipped,2002-09-08,2004-09-25
4932,988,12334768,shipped,2000-02-25,2000-03-10
4933,988,12334145,returned,2006-09-14,2016-01-26
4934,988,12336066,shipped,2004-08-07,2005-03-02
4935,988,12336555,shipped,2005-10-24,2010-08-19
4936,988,12336515,pending,2009-10-31,2014-11-02
4937,988,12336730,returned,2008-04-27,2012-01-29
4938,989,12335863,shipped,2004-08-06,2012-09-23
4939,989,12336005,shipped,2015-05-02,2015-10-19
4940,989,12335846,pending,2006-09-26,2011-10-15
4941,990,12335246,shipped,2006-01-31,2014-02-09
4942,990,12334951,shipped,2014-05-16,2015-07-11
4943,990,12335918,shipped,2008-10-29,2011-08-07
4944,990,12335099,shipped,2007-11-30,2014-01-26
4945,990,12335057,pending,2007-06-30,2015-11-21
4946,990,12337011,shipped,2004-09-18,2008-11-23
4947,990,12336266,returned,2004-03-04,2012-01-08
4948,991,12334757,returned,2014-01-05,2014-03-22
4949,992,12336234,returned,2012-12-11,2013-04-07
4950,992,12337211,pending,2001-04-28,2013-10-27
4951,992,12334159,pending,2010-01-28,2014-02-11
4952,992,12336066,pending,2013-11-16,2015-06-16
4953,993,12334894,pending,2012-12-16,2013-06-12
4954,993,12336545,shipped,2007-01-24,2007-03-31
4955,995,12334194,shipped,2011-09-12,2013-09-08
4956,995,12337041,shipped,2015-10-03,2015-10-28
4957,995,12335057,pending,2002-10-06,2005-01-22
4958,995,12334194,returned,2009-02-08,2015-01-23
4959,995,12334609,shipped,2007-05-10,2010-06-01
4960,995,12334223,shipped,2008-11-15,2015-05-22
4961,995,12335602,returned,2012-12-08,2014-09-23
4962,995,12334753,shipped,2014-09-25,2014-12-06
4963,995,12334609,pending,2013-08-20,2015-03-21
4964,996,12335383,shipped,2004-08-03,2014-01-12
4965,996,12334578,pending,2012-01-22,2013-12-17
4966,996,12334195,shipped,2003-04-24,2011-03-25
4967,996,12334208,shipped,2013-01-25,2015-12-17
4968,996,12336837,pending,2003-12-23,2011-03-11
4969,996,12336469,shipped,2001-04-23,2006-11-06
4970,996,12334960,shipped,2000-11-29,2007-09-07
4971,996,12334404,shipped,2012-12-13,2013-12-14
4972,996,12335055,shipped,2009-01-12,2013-12-30
4973,996,12336035,shipped,2002-09-14,2006-12-17
4974,998,12334315,shipped,2010-01-21,2014-06-20
4975,998,12334183,shipped,2010-08-24,2014-05-04
4976,998,12335853,pending,2004-01-02,2006-06-15
4977,999,12335021,shipped,2010-01-06,2015-05-25
4978,999,12337207,shipped,2000-09-05,2009-10-22
4979,999,12336749,shipped,2012-08-26,2015-06-02
4980,999,12335493,shipped,2007-12-05,2011-02-22
4981,999,12335252,returned,2009-07-07,2012-07-04
4982,999,12334146,shipped,2009-05-29,2014-10-02
4983,999,12334553,shipped,2001-01-13,2003-10-13
4984,999,12335521,returned,2009-10-15,2010-01-21
4985,999,12335541,shipped,2004-04-12,2014-01-27
