id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
27,263556474,6,2,8342,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
28,263551682,6,3,48795,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
29,263536406,6,2,22098,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
30,263561188,6,6,18222,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
31,263453997,6,2,50369,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
32,263556694,6,1,25717,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
33,263527138,6,1,34423,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
34,263399749,7,4,59584,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
35,263550646,7,9,97851,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
36,263459681,7,9,54689,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
37,263561770,7,2,45518,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
38,263503346,8,2,50051,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
39,263557546,8,5,50051,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
40,263503346,8,2,35772,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
41,263542680,8,2,70783,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
42,263428643,8,8,35772,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
43,263527684,8,9,70783,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
44,263516902,8,7,70783,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
45,263396013,8,7,70783,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
46,263412539,9,10,6056,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
47,263402475,9,4,48582,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
48,263554798,9,5,29744,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
49,263435825,10,4,17154,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
50,263426769,10,6,54368,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
51,263557546,10,3,80725,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
52,263454277,10,4,98668,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
53,263517394,10,6,47367,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
54,263551442,11,7,62086,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
55,263551208,11,2,40187,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
56,263428427,12,2,78031,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
57,263516130,12,2,41702,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
58,263528438,12,6,71340,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
59,263430957,12,6,7196,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
60,263518172,12,3,41702,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
61,263504918,12,8,22546,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
62,263548618,13,4,6345,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
63,263461437,13,8,84928,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
64,263556622,13,10,84803,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
65,263449389,13,5,12098,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
66,263502798,13,2,3024,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
67,263456977,14,9,45253,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
68,263553352,14,4,67760,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
69,263561906,14,3,45253,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
70,263526888,14,1,55096,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
71,263412047,14,8,63465,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
72,263527138,14,3,2126,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
73,263443137,14,7,45518,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
74,263413709,14,6,91298,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
75,263552212,15,7,75637,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
76,263540490,15,7,74285,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
77,263443617,15,4,45339,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
78,263525980,15,1,89480,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
79,263558694,15,3,82413,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
80,263550650,15,1,93831,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
81,263413345,15,8,92302,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
82,263453807,15,8,89480,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
83,263550384,16,4,6056,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
84,263444527,17,6,85319,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
85,263516426,17,10,85319,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
86,263441695,17,6,85319,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
87,263542298,17,7,85319,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
88,263548946,18,2,88660,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
89,263519954,18,3,82821,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
90,263444527,18,5,46317,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
91,263437217,18,6,35891,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
92,263558510,18,7,66599,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
93,263413321,18,5,82819,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
94,263435255,18,8,82819,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
95,263512356,19,6,40767,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
96,263535758,19,8,48177,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
97,263423711,19,7,69590,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
98,263549780,20,7,98947,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
99,263454259,20,3,99465,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
100,263524068,20,2,77409,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
101,263516400,20,1,78612,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
102,263415153,20,1,77409,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
103,263503514,21,4,50976,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
104,263405977,21,6,96110,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
105,263454779,21,8,70021,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
106,263457177,21,10,79619,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
107,263551608,21,5,26615,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
108,263550846,21,3,26615,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
109,263556330,22,1,5488,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
110,263423867,22,5,83466,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
111,263525798,22,7,81647,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
112,263440355,22,9,74641,2012-03-27 14:54:10 UTC,2012-03-27 14:54:10 UTC
113,263532108,22,10,88937,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
114,263397843,22,2,70356,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
115,263512056,22,4,70356,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
116,263530366,23,6,90972,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
117,263562286,24,5,33554,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
118,263531770,24,4,49203,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
119,263526390,25,10,20539,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
120,263533230,25,9,75644,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
121,263399735,25,8,94117,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
122,263538146,26,7,28965,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
123,263441173,26,3,21590,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
124,263549908,26,9,70137,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
125,263457639,26,4,10356,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
126,263437889,26,9,65505,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
127,263562016,26,1,65896,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
128,263561188,26,4,74817,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
129,263402265,27,6,35980,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
130,263549908,28,9,56345,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
131,263451123,28,4,96918,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
132,263540734,28,4,36881,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
133,263440609,29,9,22582,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
134,263562952,29,4,4291,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
135,263430027,29,2,75107,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
136,263554008,29,10,67076,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
137,263556478,29,1,4291,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
138,263566168,29,6,15925,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
139,263409279,29,4,31163,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
140,263546894,29,1,15925,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
141,263526990,30,5,49948,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
142,263457553,30,6,1047,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
143,263522300,31,10,74446,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
144,263547008,31,3,74446,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
145,263518684,31,1,94933,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
146,263540526,31,6,94933,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
147,263426407,31,4,24053,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
148,263428717,31,8,65964,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
149,263559240,31,9,65964,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
150,263557180,32,4,14772,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
151,263562428,32,10,14772,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
152,263441319,32,8,14772,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
153,263514886,32,6,60093,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
154,263503786,32,10,77563,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
155,263448619,32,9,1553,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
156,263425365,32,5,60093,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
157,263540922,32,5,87411,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
158,263503608,33,5,10933,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
159,263433571,33,10,10933,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
160,263450221,33,2,30323,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
161,263448443,33,8,29868,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
162,263442111,33,10,82216,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
163,263398227,34,9,90367,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
164,263431273,34,5,94583,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
165,263404895,34,6,68536,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
166,263529674,34,4,68007,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
167,263404585,34,9,48491,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
168,263447021,34,1,91927,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
169,263531750,35,4,17933,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
170,263455961,35,6,45989,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
171,263501978,35,3,45989,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
172,263417825,36,9,88102,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
173,263455573,36,8,30485,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
174,263530402,36,4,52356,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
175,263516596,37,2,37571,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
176,263453747,38,3,65305,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
177,263549874,38,4,63232,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
178,263562434,39,7,57632,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
179,263537002,39,5,38716,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
180,263567058,39,1,32321,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
181,263405559,39,8,45218,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
182,263553738,39,5,38716,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
183,263438251,39,3,40138,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
184,263500432,40,10,17505,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
185,263518848,40,5,63451,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
186,263414329,40,10,82457,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
187,263559086,40,3,53765,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
188,263529026,40,4,37578,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
189,263446405,41,9,56253,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
190,263451313,42,2,15191,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
191,263409477,42,3,68910,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
192,263551778,42,1,91251,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
193,263419135,42,2,14004,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
194,263545190,42,7,22512,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
195,263462349,42,9,15460,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
196,263447681,43,7,2631,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
197,263520562,43,9,30157,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
198,263514692,43,8,85707,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
199,263443369,43,9,62925,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
200,263530862,43,1,40897,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
201,263445905,44,6,6853,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
202,263438251,44,1,88026,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
203,263553624,45,10,10781,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
204,263544672,45,8,85642,2012-03-27 14:54:11 UTC,2012-03-27 14:54:11 UTC
205,263503440,46,1,98668,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
206,263504918,47,5,91721,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
207,263542718,48,1,54715,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
208,263546922,48,1,43691,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
209,263547008,49,7,27462,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
210,263503514,49,10,62071,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
211,263449833,49,7,96859,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
212,263420519,49,9,91809,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
213,263406189,49,3,91272,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
214,263525024,49,4,97280,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
215,263562428,49,5,56493,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
216,263523924,50,8,86112,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
217,263414167,50,10,31650,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
218,263562658,50,5,80827,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
219,263544774,50,5,65382,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
220,263457619,50,1,5003,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
221,263510372,51,1,28509,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
222,263407051,51,10,94378,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
223,263412425,51,1,94378,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
224,263561358,51,5,94378,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
225,263526970,51,4,94378,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
226,263563616,51,2,28509,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
227,263419693,52,8,46139,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
228,263431343,52,4,19490,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
229,263454467,52,5,94618,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
230,263442857,52,3,64411,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
231,263546884,52,4,23307,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
232,263516596,52,3,10678,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
233,263559424,53,8,40427,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
234,263536620,53,1,42842,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
235,263564700,53,8,21482,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
236,263550704,53,7,75044,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
237,263405861,54,8,23092,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
238,263502680,54,4,23092,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
239,263432319,54,1,32427,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
240,263549302,55,1,59133,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
241,263554000,55,7,53905,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
242,263560972,55,8,79964,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
243,263405857,55,3,4265,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
244,263426769,55,2,96918,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
245,263502798,55,5,71222,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
246,263550472,55,10,59496,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
247,263548084,56,7,23467,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
248,263426323,56,7,99028,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
249,263546924,56,3,51226,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
250,263428501,56,6,85298,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
251,263457083,56,1,35490,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
252,263452117,56,8,61628,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
253,263540788,57,1,65003,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
254,263428429,57,4,22489,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
255,263562568,57,1,10924,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
256,263518214,57,5,65305,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
257,263421633,57,9,61013,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
258,263556330,57,9,55332,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
259,263442615,57,7,82201,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
260,263432039,57,6,37887,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
261,263544870,58,9,58542,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
262,263512158,58,2,12643,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
263,263430973,58,7,58542,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
264,263539222,59,8,10491,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
265,263543942,60,5,31761,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
266,263457177,60,7,87012,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
267,263540490,60,2,74446,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
268,263503608,60,6,21446,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
269,263407703,60,3,90590,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
270,263438725,60,4,70048,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
271,263423711,60,4,24053,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
272,263411851,61,5,8342,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
273,263557908,61,3,2488,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
274,263523018,61,3,32622,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
275,263546728,61,3,13505,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
276,263424627,61,9,83674,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
277,263451719,62,9,98779,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
278,263529026,62,10,70575,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
279,263535030,62,9,28398,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
280,263517052,62,4,89131,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
281,263407971,62,8,56486,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
282,263457313,62,7,31791,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
283,263561380,62,1,45253,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
284,263520562,62,4,97216,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
285,263543976,63,8,37750,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
286,263538960,63,8,62620,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
287,263562016,63,3,43120,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
288,263532394,63,1,17605,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
289,263443421,64,1,53742,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
290,263524340,64,5,53742,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
291,263537076,64,5,3590,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
292,263521564,65,4,18827,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
293,263566052,65,5,25717,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
294,263443891,65,4,84160,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
295,263427297,65,10,8342,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
296,263520826,66,1,71337,2012-03-27 14:54:12 UTC,2012-03-27 14:54:12 UTC
