id,customer_id,merchant_id,status,created_at,updated_at
150,29,12335196,shipped,2012-02-11 18:57:01 UTC,2012-02-26 20:57:01 UTC
151,30,12335856,pending,2012-02-09 07:57:01 UTC,2012-02-26 20:57:01 UTC
152,30,12334434,pending,2012-02-10 13:57:01 UTC,2012-02-26 20:57:01 UTC
153,30,12334202,shipped,2012-02-09 10:57:01 UTC,2012-02-26 20:57:01 UTC
154,30,12334333,shipped,2012-02-06 05:57:01 UTC,2012-02-26 20:57:01 UTC
155,30,12334176,shipped,2012-02-07 20:57:01 UTC,2012-02-26 20:57:01 UTC
156,31,12334371,shipped,2012-02-21 12:57:01 UTC,2012-02-26 20:57:01 UTC
157,31,12335690,shipped,2012-02-26 02:57:02 UTC,2012-02-26 20:57:02 UTC
158,31,12334346,shipped,2012-02-26 05:57:02 UTC,2012-02-26 20:57:02 UTC
159,31,12334713,shipped,2012-02-07 00:57:02 UTC,2012-02-26 20:57:02 UTC
160,31,12335280,returned,2012-02-10 14:57:02 UTC,2012-02-26 20:57:02 UTC
161,31,12334828,shipped,2012-02-14 01:57:02 UTC,2012-02-26 20:57:02 UTC
162,31,12336234,shipped,2012-02-12 17:57:02 UTC,2012-02-26 20:57:02 UTC
163,31,12336430,shipped,2012-02-19 07:57:02 UTC,2012-02-26 20:57:02 UTC
164,31,12334443,pending,2012-02-25 05:57:02 UTC,2012-02-26 20:57:02 UTC
165,32,12335821,shipped,2012-02-19 09:57:02 UTC,2012-02-26 20:57:02 UTC
166,32,12334592,shipped,2012-02-07 13:57:02 UTC,2012-02-26 20:57:02 UTC
167,32,12335352,returned,2012-02-16 16:57:02 UTC,2012-02-26 20:57:02 UTC
168,32,12334895,shipped,2012-02-15 10:57:02 UTC,2012-02-26 20:57:02 UTC
169,33,12335378,shipped,2012-02-18 07:57:02 UTC,2012-02-26 20:57:02 UTC
170,33,12334135,shipped,2012-02-09 14:57:02 UTC,2012-02-26 20:57:02 UTC
171,33,12334935,pending,2012-02-09 20:57:02 UTC,2012-02-26 20:57:02 UTC
172,33,12334969,returned,2012-02-17 15:57:02 UTC,2012-02-26 20:57:02 UTC
173,34,12334861,shipped,2012-02-08 11:57:02 UTC,2012-02-26 20:57:02 UTC
174,34,12334361,shipped,2012-02-22 17:57:02 UTC,2012-02-26 20:57:02 UTC
175,34,12334123,pending,2012-02-14 00:57:02 UTC,2012-02-26 20:57:02 UTC
176,35,12337321,returned,2012-02-13 18:57:02 UTC,2012-02-26 20:57:02 UTC
177,35,12335283,pending,2012-02-09 19:57:02 UTC,2012-02-26 20:57:02 UTC
178,35,12334403,shipped,2012-02-21 20:57:02 UTC,2012-02-26 20:57:02 UTC
179,35,12335663,shipped,2012-02-14 00:57:02 UTC,2012-02-26 20:57:02 UTC
180,35,12334194,pending,2012-02-24 14:57:02 UTC,2012-02-26 20:57:02 UTC
181,35,12334420,returned,2012-02-20 19:57:02 UTC,2012-02-26 20:57:02 UTC
182,35,12337163,pending,2012-02-18 16:57:02 UTC,2012-02-26 20:57:02 UTC
183,35,12334859,shipped,2012-02-13 22:57:02 UTC,2012-02-26 20:57:02 UTC
184,36,12335902,shipped,2012-02-09 23:57:02 UTC,2012-02-26 20:57:02 UTC
185,36,12335335,returned,2012-02-13 20:57:03 UTC,2012-02-26 20:57:03 UTC
186,36,12334688,shipped,2012-02-13 19:57:03 UTC,2012-02-26 20:57:03 UTC
187,36,12335073,pending,2012-02-15 12:57:03 UTC,2012-02-26 20:57:03 UTC
188,36,12337341,shipped,2012-02-20 14:57:03 UTC,2012-02-26 20:57:03 UTC
189,36,12334261,returned,2012-02-20 11:57:03 UTC,2012-02-26 20:57:03 UTC
190,36,12335408,shipped,2012-02-25 08:57:03 UTC,2012-02-26 20:57:03 UTC
191,36,12334510,pending,2012-02-16 22:57:03 UTC,2012-02-26 20:57:03 UTC
192,37,12334499,shipped,2012-02-22 14:57:03 UTC,2012-02-26 20:57:03 UTC
193,37,12334395,shipped,2012-02-20 21:57:03 UTC,2012-02-26 20:57:03 UTC
194,37,12334353,shipped,2012-02-07 09:57:03 UTC,2012-02-26 20:57:03 UTC
195,37,12335989,shipped,2012-02-06 19:57:03 UTC,2012-02-26 20:57:03 UTC
196,37,12334174,shipped,2012-02-24 18:57:03 UTC,2012-02-26 20:57:03 UTC
197,37,12334403,shipped,2012-02-07 22:57:03 UTC,2012-02-26 20:57:03 UTC
198,37,12336191,shipped,2012-02-17 08:57:03 UTC,2012-02-26 20:57:03 UTC
199,37,12334930,shipped,2012-02-08 01:57:03 UTC,2012-02-26 20:57:03 UTC
200,37,12336430,pending,2012-02-18 03:57:03 UTC,2012-02-26 20:57:03 UTC
201,38,12336529,shipped,2012-02-24 22:57:03 UTC,2012-02-26 20:57:03 UTC
202,38,12334832,pending,2012-02-23 11:57:03 UTC,2012-02-26 20:57:03 UTC
203,38,12336079,pending,2012-02-20 08:57:03 UTC,2012-02-26 20:57:03 UTC
204,38,12336529,shipped,2012-02-24 10:57:03 UTC,2012-02-26 20:57:03 UTC
205,39,12336266,pending,2012-02-15 19:57:03 UTC,2012-02-26 20:57:03 UTC
206,39,12337163,shipped,2012-02-26 03:57:03 UTC,2012-02-26 20:57:03 UTC
207,40,12334671,pending,2012-02-21 02:57:03 UTC,2012-02-26 20:57:03 UTC
208,40,12334423,returned,2012-02-15 13:57:03 UTC,2012-02-26 20:57:03 UTC
209,40,12334301,pending,2012-02-09 20:57:03 UTC,2012-02-26 20:57:03 UTC
210,40,12335119,pending,2012-02-16 17:57:03 UTC,2012-02-26 20:57:03 UTC
211,40,12336801,returned,2012-02-15 21:57:03 UTC,2012-02-26 20:57:03 UTC
212,40,12336248,shipped,2012-02-08 04:57:03 UTC,2012-02-26 20:57:03 UTC
213,40,12335558,shipped,2012-02-22 17:57:03 UTC,2012-02-26 20:57:03 UTC
214,40,12334857,shipped,2012-02-22 04:57:03 UTC,2012-02-26 20:57:03 UTC
215,40,12335963,pending,2012-02-20 06:57:04 UTC,2012-02-26 20:57:04 UTC
216,40,12334389,shipped,2012-02-14 04:57:04 UTC,2012-02-26 20:57:04 UTC
217,41,12335690,shipped,2012-02-08 00:57:04 UTC,2012-02-26 20:57:04 UTC
218,41,12334455,returned,2012-02-18 06:57:04 UTC,2012-02-26 20:57:04 UTC
219,41,12334266,shipped,2012-02-13 05:57:04 UTC,2012-02-26 20:57:04 UTC
220,42,12336251,shipped,2012-02-14 19:57:04 UTC,2012-02-26 20:57:04 UTC
221,42,12334811,pending,2012-02-09 02:57:04 UTC,2012-02-26 20:57:04 UTC
222,42,12337199,shipped,2012-02-14 11:57:04 UTC,2012-02-26 20:57:04 UTC
223,42,12336257,pending,2012-02-26 16:57:04 UTC,2012-02-26 20:57:04 UTC
224,42,12335541,returned,2012-02-10 16:57:04 UTC,2012-02-26 20:57:04 UTC
225,42,12336167,pending,2012-02-09 03:57:04 UTC,2012-02-26 20:57:04 UTC
226,42,12334146,shipped,2012-02-21 23:57:04 UTC,2012-02-26 20:57:04 UTC
227,42,12336607,pending,2012-02-26 04:57:04 UTC,2012-02-26 20:57:04 UTC
228,42,12334613,shipped,2012-02-16 10:57:04 UTC,2012-02-26 20:57:04 UTC
229,42,12334400,shipped,2012-02-23 22:57:04 UTC,2012-02-26 20:57:04 UTC
230,43,12336821,shipped,2012-02-25 07:57:04 UTC,2012-02-26 20:57:04 UTC
231,43,12335877,shipped,2012-02-10 05:57:04 UTC,2012-02-26 20:57:04 UTC
232,44,12334389,shipped,2012-02-07 01:57:04 UTC,2012-02-26 20:57:04 UTC
233,44,12334817,shipped,2012-02-09 12:57:04 UTC,2012-02-26 20:57:04 UTC
234,44,12334159,pending,2012-02-17 13:57:04 UTC,2012-02-26 20:57:04 UTC
235,44,12336189,shipped,2012-02-11 00:57:04 UTC,2012-02-26 20:57:04 UTC
236,44,12334490,returned,2012-02-22 11:57:04 UTC,2012-02-26 20:57:04 UTC
237,44,12334361,pending,2012-02-26 09:57:04 UTC,2012-02-26 20:57:04 UTC
238,45,12334471,pending,2012-02-11 13:57:04 UTC,2012-02-26 20:57:04 UTC
239,45,12335659,shipped,2012-02-06 14:57:04 UTC,2012-02-26 20:57:04 UTC
240,45,12334768,pending,2012-02-18 22:57:04 UTC,2012-02-26 20:57:04 UTC
241,45,12334434,returned,2012-02-25 10:57:04 UTC,2012-02-26 20:57:04 UTC
242,45,12335596,shipped,2012-02-12 22:57:04 UTC,2012-02-26 20:57:04 UTC
243,45,12336081,pending,2012-02-14 14:57:05 UTC,2012-02-26 20:57:05 UTC
244,46,12334407,pending,2012-02-09 03:57:05 UTC,2012-02-26 20:57:05 UTC
245,46,12337145,pending,2012-02-23 21:57:05 UTC,2012-02-26 20:57:05 UTC
246,47,12334810,shipped,2012-02-22 21:57:05 UTC,2012-02-26 20:57:05 UTC
247,47,12335487,shipped,2012-02-14 04:57:05 UTC,2012-02-26 20:57:05 UTC
248,47,12335297,shipped,2012-02-23 17:57:05 UTC,2012-02-26 20:57:05 UTC
249,47,12334382,shipped,2012-02-17 06:57:05 UTC,2012-02-26 20:57:05 UTC
250,47,12335716,pending,2012-02-07 20:57:05 UTC,2012-02-26 20:57:05 UTC
251,47,12334935,returned,2012-02-19 02:57:05 UTC,2012-02-26 20:57:05 UTC
252,47,12336364,shipped,2012-02-25 10:57:05 UTC,2012-02-26 20:57:05 UTC
253,47,12335458,pending,2012-02-12 03:57:05 UTC,2012-02-26 20:57:05 UTC
254,47,12335426,pending,2012-02-21 05:57:05 UTC,2012-02-26 20:57:05 UTC
255,48,12335805,pending,2012-02-21 21:57:05 UTC,2012-02-26 20:57:05 UTC
256,48,12334397,pending,2012-02-13 10:57:05 UTC,2012-02-26 20:57:05 UTC
257,49,12336935,shipped,2012-02-09 22:57:05 UTC,2012-02-26 20:57:05 UTC
258,49,12334299,shipped,2012-02-26 05:57:05 UTC,2012-02-26 20:57:05 UTC
259,50,12336222,shipped,2012-02-22 00:57:05 UTC,2012-02-26 20:57:05 UTC
260,50,12337339,shipped,2012-02-24 18:57:05 UTC,2012-02-26 20:57:05 UTC
261,50,12336222,shipped,2012-02-26 14:57:05 UTC,2012-02-26 20:57:05 UTC
262,50,12335128,pending,2012-02-16 05:57:05 UTC,2012-02-26 20:57:05 UTC
263,50,12337005,shipped,2012-02-18 15:57:05 UTC,2012-02-26 20:57:05 UTC
264,50,12335952,shipped,2012-02-20 10:57:05 UTC,2012-02-26 20:57:05 UTC
265,51,12334208,returned,2012-02-06 23:57:05 UTC,2012-02-26 20:57:05 UTC
266,51,12334861,pending,2012-02-10 09:57:05 UTC,2012-02-26 20:57:05 UTC
267,51,12334189,pending,2012-02-06 04:57:05 UTC,2012-02-26 20:57:05 UTC
268,51,12334257,shipped,2012-02-10 11:57:05 UTC,2012-02-26 20:57:05 UTC
269,51,12334112,returned,2012-02-17 15:57:05 UTC,2012-02-26 20:57:05 UTC
270,51,12335717,shipped,2012-02-24 13:57:05 UTC,2012-02-26 20:57:05 UTC
271,51,12334228,shipped,2012-02-14 03:57:05 UTC,2012-02-26 20:57:05 UTC
272,52,12334146,pending,2012-02-23 02:57:05 UTC,2012-02-26 20:57:05 UTC
273,52,12334105,pending,2012-02-12 16:57:05 UTC,2012-02-26 20:57:05 UTC
274,52,12335009,pending,2012-02-23 00:57:05 UTC,2012-02-26 20:57:05 UTC
275,53,12336079,pending,2012-02-22 18:57:05 UTC,2012-02-26 20:57:05 UTC
276,53,12336364,shipped,2012-02-16 15:57:05 UTC,2012-02-26 20:57:05 UTC
277,53,12334266,pending,2012-02-22 12:57:06 UTC,2012-02-26 20:57:06 UTC
278,53,12336266,pending,2012-02-12 13:57:06 UTC,2012-02-26 20:57:06 UTC
279,53,12334213,shipped,2012-02-13 01:57:06 UTC,2012-02-26 20:57:06 UTC
280,55,12335951,shipped,2012-02-12 07:57:06 UTC,2012-02-26 20:57:06 UTC
281,55,12336851,pending,2012-02-15 08:57:06 UTC,2012-02-26 20:57:06 UTC
282,55,12334165,shipped,2012-02-06 05:57:06 UTC,2012-02-26 20:57:06 UTC
283,55,12337105,returned,2012-02-13 15:57:06 UTC,2012-02-26 20:57:06 UTC
284,55,12334969,pending,2012-02-13 03:57:06 UTC,2012-02-26 20:57:06 UTC
285,55,12335227,shipped,2012-02-09 05:57:06 UTC,2012-02-26 20:57:06 UTC
286,56,12334994,shipped,2012-02-09 07:57:06 UTC,2012-02-26 20:57:06 UTC
287,56,12336189,shipped,2012-02-13 12:57:06 UTC,2012-02-26 20:57:06 UTC
288,56,12335417,returned,2012-02-21 03:57:06 UTC,2012-02-26 20:57:06 UTC
289,56,12334843,shipped,2012-02-16 07:57:06 UTC,2012-02-26 20:57:06 UTC
290,56,12335467,pending,2012-02-11 22:57:06 UTC,2012-02-26 20:57:06 UTC
291,57,12335853,returned,2012-02-13 04:57:06 UTC,2012-02-26 20:57:06 UTC
292,57,12334713,shipped,2012-02-17 14:57:06 UTC,2012-02-26 20:57:06 UTC
293,57,12336198,shipped,2012-02-18 11:57:06 UTC,2012-02-26 20:57:06 UTC
294,57,12335387,pending,2012-02-07 08:57:06 UTC,2012-02-26 20:57:06 UTC
295,58,12334490,shipped,2012-02-17 21:57:06 UTC,2012-02-26 20:57:06 UTC
296,58,12334863,pending,2012-02-17 16:57:06 UTC,2012-02-26 20:57:06 UTC
297,58,12334960,pending,2012-02-23 18:57:06 UTC,2012-02-26 20:57:06 UTC
298,58,12334183,pending,2012-02-21 04:57:06 UTC,2012-02-26 20:57:06 UTC
299,58,12336222,returned,2012-02-17 00:57:06 UTC,2012-02-26 20:57:06 UTC
300,58,12336069,returned,2012-02-18 16:57:06 UTC,2012-02-26 20:57:06 UTC
301,59,12335370,shipped,2012-02-16 20:57:06 UTC,2012-02-26 20:57:06 UTC
302,59,12334289,shipped,2012-02-15 05:57:06 UTC,2012-02-26 20:57:06 UTC
303,60,12335776,pending,2012-02-25 09:57:06 UTC,2012-02-26 20:57:06 UTC
304,60,12337339,shipped,2012-02-13 10:57:06 UTC,2012-02-26 20:57:06 UTC
305,60,12334261,returned,2012-02-19 07:57:06 UTC,2012-02-26 20:57:06 UTC
306,60,12334669,shipped,2012-02-22 20:57:06 UTC,2012-02-26 20:57:06 UTC
