id,customer_id,merchant_id,status,created_at,updated_at
367,74,12336163,shipped,2000-01-21,2016-02-17
368,74,12335659,returned,2001-02-14,2005-04-14
369,74,12334348,pending,2001-08-19,2003-07-17
370,75,12337145,returned,2005-04-16,2012-07-02
371,75,12336392,shipped,2005-05-08,2012-08-30
372,75,12334960,shipped,2000-02-29,2008-11-06
373,75,12334275,pending,2002-09-06,2013-06-04
374,75,12334165,pending,2005-08-02,2016-01-29
375,75,12336165,shipped,2004-12-10,2012-07-22
376,75,12336079,shipped,2011-01-15,2012-05-10
377,75,12334522,pending,2006-03-09,2009-09-03
378,75,12336683,pending,2015-07-04,2016-02-24
379,75,12334434,returned,2003-05-07,2015-11-14
380,76,12336066,returned,2003-04-06,2014-10-05
381,76,12335951,shipped,2001-11-10,2013-02-10
382,76,12335947,shipped,2013-08-08,2013-08-10
383,76,12335467,pending,2003-05-07,2007-06-12
384,76,12336331,pending,2003-03-04,2006-06-10
385,76,12335149,returned,2008-08-16,2015-03-08
386,76,12335931,shipped,2004-03-13,2004-06-12
387,76,12334434,shipped,2007-10-17,2008-11-11
388,77,12334768,pending,2009-06-15,2011-06-26
389,78,12335717,shipped,2009-04-01,2009-12-26
390,78,12336053,shipped,2015-06-10,2015-11-19
391,78,12334132,shipped,2011-11-02,2015-12-10
392,78,12335041,shipped,2012-06-03,2013-05-16
393,78,12335701,pending,2014-02-23,2014-05-17
394,78,12335565,pending,2011-07-07,2015-09-29
395,78,12334183,shipped,2003-10-16,2012-11-02
396,79,12335335,shipped,2007-10-10,2011-03-27
397,79,12334284,shipped,2003-09-10,2014-03-13
398,79,12335667,pending,2012-01-19,2015-09-03
399,79,12334195,pending,2011-02-12,2012-01-29
400,79,12334499,shipped,2000-09-02,2013-07-13
401,79,12335319,shipped,2000-05-18,2007-02-11
402,79,12336362,pending,2002-08-19,2012-02-03
403,79,12334684,shipped,2013-05-08,2013-10-21
404,80,12335541,returned,2003-12-02,2011-07-13
405,80,12336097,shipped,2011-01-09,2015-09-25
406,80,12335533,shipped,2000-12-09,2011-01-16
407,80,12336257,returned,2004-02-06,2012-02-06
408,80,12337041,shipped,2007-04-12,2010-01-28
409,80,12334863,pending,2009-07-13,2015-04-30
410,80,12335152,shipped,2012-01-29,2012-07-11
411,80,12334669,shipped,2010-10-03,2012-12-01
412,81,12334423,shipped,2006-03-26,2006-11-30
413,81,12334478,shipped,2012-12-26,2013-12-28
414,81,12334570,shipped,2010-05-21,2011-03-05
415,81,12335955,pending,2013-10-10,2015-02-10
416,81,12335567,shipped,2009-08-21,2009-08-25
417,81,12335894,returned,2011-02-21,2011-08-21
418,82,12334570,shipped,2009-10-08,2013-06-24
419,82,12335204,returned,2010-04-28,2012-02-11
420,82,12336020,pending,2014-01-09,2014-10-13
421,82,12335051,shipped,2008-12-28,2010-02-24
422,82,12336111,returned,2010-07-08,2015-12-03
423,82,12335894,pending,2004-01-22,2011-08-17
424,82,12334542,shipped,2012-11-10,2014-03-24
425,82,12334995,pending,2008-12-05,2009-03-01
426,83,12335565,pending,2000-01-04,2014-02-05
427,83,12334538,shipped,2015-05-16,2015-08-27
428,83,12334662,pending,2012-01-28,2012-09-14
429,83,12335527,pending,2007-09-26,2015-10-27
430,83,12334951,shipped,2004-04-13,2008-04-17
431,83,12336086,pending,2003-11-16,2016-02-16
432,83,12334810,shipped,2006-12-14,2015-09-07
433,84,12334863,shipped,2011-07-27,2015-05-30
434,84,12336611,shipped,2008-02-02,2012-03-10
435,84,12334609,shipped,2006-09-14,2010-11-10
436,84,12335089,pending,2009-01-22,2010-08-10
437,84,12334846,shipped,2008-12-01,2011-07-09
438,84,12335104,pending,2009-05-04,2011-06-09
439,84,12336166,returned,2003-12-09,2010-01-12
440,84,12337193,pending,2006-05-21,2008-08-21
441,84,12334742,pending,2014-03-16,2015-06-27
442,85,12336595,pending,2001-03-06,2003-09-13
443,85,12335335,pending,2010-03-24,2012-04-21
444,85,12335204,shipped,2015-11-05,2016-01-23
445,85,12334742,returned,2007-10-21,2008-08-29
446,86,12336045,pending,2001-03-27,2005-07-18
447,86,12336163,pending,2012-05-03,2016-01-31
448,86,12335971,shipped,2005-09-13,2006-04-26
449,86,12334155,shipped,2001-08-28,2008-03-16
450,86,12334984,pending,2006-12-05,2008-07-21
451,86,12335842,shipped,2012-03-23,2012-05-01
452,86,12334371,pending,2015-11-12,2016-01-29
453,86,12334174,returned,2002-06-06,2015-10-24
454,88,12335070,pending,2002-08-06,2008-04-21
455,88,12335778,shipped,2014-06-20,2015-05-10
456,88,12334411,shipped,2008-07-13,2014-09-18
457,89,12335383,shipped,2015-06-10,2015-07-17
458,89,12335426,shipped,2011-08-13,2014-09-12
459,89,12334413,pending,2003-01-15,2009-12-01
460,89,12336748,pending,2008-07-22,2010-04-14
461,89,12335663,shipped,2009-04-24,2012-01-16
462,89,12335471,pending,2000-09-11,2009-10-23
463,89,12335359,shipped,2003-11-14,2003-12-04
464,89,12334912,pending,2014-09-02,2015-11-18
465,89,12334315,pending,2002-04-23,2003-10-21
466,90,12335573,pending,2006-04-22,2013-02-17
467,90,12335690,returned,2006-01-09,2006-09-01
468,90,12335051,pending,2006-02-26,2010-10-19
469,90,12336143,pending,2006-10-07,2014-03-27
470,90,12335716,returned,2004-01-14,2014-12-11
471,90,12335408,returned,2014-08-02,2015-02-23
472,90,12334193,shipped,2009-06-02,2016-01-25
473,90,12334360,pending,2011-03-23,2012-05-19
474,91,12334144,shipped,2007-04-09,2009-10-05
475,91,12334556,returned,2011-07-21,2013-08-11
476,91,12334672,shipped,2006-06-19,2010-08-19
477,91,12334235,pending,2009-09-14,2015-11-03
478,91,12335471,shipped,2005-08-17,2011-04-04
479,91,12336611,returned,2001-10-29,2014-03-12
480,92,12335938,returned,2002-12-16,2015-01-29
481,92,12337105,pending,2000-10-28,2011-05-06
482,92,12335519,shipped,2006-12-31,2014-03-13
483,92,12335598,pending,2016-01-05,2016-02-23
484,92,12336234,shipped,2009-01-06,2010-06-17
485,92,12334828,shipped,2003-04-17,2008-01-06
486,93,12334994,shipped,2008-04-11,2015-09-21
487,93,12335975,pending,2005-10-12,2015-04-16
488,93,12335329,returned,2012-12-31,2013-11-19
489,93,12334499,returned,2004-10-13,2011-06-02
490,93,12335057,pending,2000-06-18,2005-04-08
491,93,12335842,shipped,2007-01-13,2010-12-25
492,94,12335662,shipped,2009-03-15,2015-11-22
493,95,12336292,pending,2000-02-13,2002-08-26
494,95,12334183,shipped,2015-08-05,2016-02-21
495,95,12335846,returned,2002-06-14,2012-03-26
496,95,12334601,pending,2003-11-16,2014-01-26
497,95,12335252,shipped,2012-12-28,2015-05-12
498,95,12335051,shipped,2012-11-20,2014-01-13
499,95,12334401,shipped,2007-09-24,2011-11-27
500,96,12335028,returned,2002-06-12,2008-05-20
501,96,12337011,shipped,2001-05-21,2009-08-16
502,96,12334900,pending,2004-11-14,2015-06-09
503,96,12334738,shipped,2011-01-31,2013-02-27
504,96,12334176,pending,2014-05-03,2015-08-08
505,96,12334174,shipped,2015-07-13,2015-09-22
506,96,12334843,pending,2004-01-15,2005-06-23
507,96,12334861,pending,2000-12-04,2006-07-10
508,99,12336595,shipped,2010-05-13,2010-08-21
509,99,12334228,pending,2002-02-21,2005-02-21
510,100,12335573,pending,2002-03-10,2003-07-10
511,100,12336753,pending,2006-04-05,2007-05-28
512,100,12335523,pending,2004-04-10,2010-01-19
513,100,12336094,pending,2013-09-30,2015-12-30
514,100,12334324,pending,2007-08-21,2012-04-11
515,100,12334969,pending,2006-02-14,2008-06-09
516,100,12335582,shipped,2003-07-28,2013-11-28
517,100,12335167,returned,2008-04-11,2009-10-10
518,101,12335961,returned,2005-05-28,2010-06-20
519,102,12334807,shipped,2006-06-29,2009-06-19
520,102,12335739,shipped,2012-10-10,2015-07-07
521,102,12335311,returned,2008-03-15,2016-02-28
522,102,12336730,shipped,2005-07-11,2010-11-25
523,102,12336161,returned,2007-07-29,2015-04-30
524,102,12334289,shipped,2000-12-01,2010-08-17
525,102,12337139,shipped,2006-01-21,2011-02-06
526,103,12334146,returned,2011-04-18,2016-02-04
527,103,12334155,shipped,2012-03-18,2015-01-12
528,103,12334812,shipped,2012-08-23,2013-03-26
529,104,12334223,pending,2013-03-29,2014-03-27
530,104,12336935,shipped,2014-10-08,2015-03-09
531,104,12336081,shipped,2004-10-23,2015-08-16
532,104,12335149,shipped,2002-02-07,2004-09-24
533,104,12335426,shipped,2014-01-24,2015-09-25
534,104,12335739,shipped,2009-12-08,2015-08-16
535,104,12335544,shipped,2013-02-05,2013-05-20
536,104,12336642,shipped,2011-12-28,2014-05-18
537,105,12335329,shipped,2014-03-21,2014-09-11
538,105,12336983,pending,2013-11-21,2014-03-29
539,105,12334609,shipped,2013-01-01,2013-06-11
540,105,12336195,pending,2011-03-23,2012-12-16
541,105,12336965,shipped,2002-03-05,2006-11-02
542,105,12334296,pending,2013-04-04,2014-10-13
543,105,12336927,shipped,2003-02-25,2013-08-20
544,105,12335352,pending,2008-07-30,2012-09-28
545,105,12335717,shipped,2005-12-04,2008-09-13
546,106,12337145,returned,2012-02-28,2013-06-08
547,106,12335493,shipped,2014-10-04,2015-06-12
548,106,12334113,shipped,2005-07-18,2012-03-30
549,106,12334319,shipped,2007-01-31,2009-09-25
550,106,12335675,pending,2010-12-14,2012-10-21
551,106,12335941,pending,2010-09-29,2014-06-13
552,106,12334857,returned,2009-04-10,2011-04-24
553,106,12336251,shipped,2015-05-09,2015-12-06
554,106,12334235,returned,2008-12-22,2015-04-07
555,107,12334788,pending,2006-09-28,2008-01-17
556,107,12336053,shipped,2005-08-24,2009-04-02
557,107,12334159,shipped,2014-08-23,2015-10-09
558,107,12334407,shipped,2004-11-01,2009-06-29
559,107,12334903,shipped,2003-05-07,2007-10-22
560,107,12334781,shipped,2012-07-20,2015-02-15
561,107,12336113,pending,2014-08-08,2015-07-31
562,107,12335877,shipped,2011-08-20,2013-08-16
563,107,12336819,shipped,2014-11-24,2015-08-23
564,107,12336469,returned,2004-11-23,2006-01-23
565,108,12335591,shipped,2010-12-25,2013-08-11
566,108,12334570,shipped,2012-03-21,2012-11-25
567,108,12335204,shipped,2001-05-25,2005-02-03
568,108,12335101,shipped,2000-11-29,2011-12-19
569,108,12335659,returned,2014-09-25,2015-07-10
570,108,12334633,shipped,2009-09-30,2012-12-13
571,108,12334315,pending,2014-03-05,2015-10-17
572,108,12335860,returned,2002-01-03,2011-09-08
573,109,12334361,shipped,2006-09-01,2015-04-29
574,110,12336430,shipped,2004-09-08,2015-05-06
575,110,12334634,pending,2006-09-24,2014-01-28
576,110,12335857,pending,2013-01-31,2015-05-04
577,111,12334347,shipped,2005-05-30,2009-08-14
578,111,12334413,returned,2008-05-14,2011-07-08
579,112,12334361,shipped,2008-01-25,2014-03-22
580,112,12334132,shipped,2014-07-20,2015-10-11
581,112,12336331,pending,2007-08-11,2010-10-27
582,112,12334613,pending,2010-08-03,2014-06-09
583,112,12334894,shipped,2006-11-06,2008-01-29
584,112,12334570,shipped,2000-06-01,2007-05-22
585,114,12337139,pending,2006-01-04,2015-04-22
586,114,12336292,shipped,2008-04-05,2012-04-28
587,114,12335402,pending,2012-09-30,2014-09-15
588,114,12337211,returned,2013-10-03,2015-02-21
589,114,12336497,pending,2001-01-01,2011-08-09
590,114,12337199,shipped,2006-04-13,2013-07-03
591,114,12335731,pending,2007-07-30,2014-06-17
592,114,12335378,shipped,2013-11-10,2013-12-07
593,115,12336389,shipped,2011-06-15,2012-04-21
594,115,12334478,returned,2010-08-09,2010-09-04
595,115,12336191,shipped,2007-10-16,2015-11-02
596,115,12335951,shipped,2008-12-19,2011-09-25
597,116,12337105,returned,2004-10-30,2012-01-16
598,116,12335311,shipped,2007-09-07,2012-12-20
599,116,12336965,shipped,2010-07-20,2010-12-23
600,116,12335842,pending,2011-02-15,2012-09-09
601,116,12334592,shipped,2006-05-17,2013-03-02
602,116,12334123,shipped,2010-04-28,2013-05-03
603,116,12334348,shipped,2002-07-06,2010-08-28
604,116,12334301,shipped,2009-09-03,2010-06-26
605,118,12334875,shipped,2001-12-12,2002-03-05
606,118,12334420,pending,2006-09-15,2008-03-10
607,118,12334423,pending,2008-06-30,2010-02-26
608,118,12335215,shipped,2008-06-06,2011-10-04
609,118,12334382,pending,2012-11-04,2014-03-28
610,118,12334144,shipped,2001-10-01,2007-02-11
611,119,12337163,shipped,2004-10-23,2013-08-29
612,119,12335877,shipped,2013-08-11,2014-08-18
613,119,12335853,shipped,2012-01-30,2014-09-03
614,119,12335352,pending,2005-11-09,2005-11-13
615,119,12337207,pending,2012-11-03,2013-05-01
616,119,12335573,shipped,2000-04-09,2004-05-15
617,119,12336266,returned,2015-10-21,2015-11-27
618,119,12334995,shipped,2005-04-12,2006-08-01
619,120,12336289,returned,2006-01-23,2015-10-17
620,120,12334411,shipped,2009-03-11,2012-12-15
621,120,12336749,pending,2008-06-12,2010-05-16
622,121,12334867,pending,2013-09-13,2013-11-09
623,121,12334894,pending,2006-09-09,2009-05-16
624,121,12334755,pending,2013-09-01,2014-07-21
625,121,12336198,pending,2008-03-22,2013-11-11
626,121,12335927,returned,2006-11-20,2012-02-14
627,121,12334703,shipped,2006-10-29,2009-06-21
628,121,12334838,pending,2012-12-12,2015-06-02
629,121,12334176,pending,2008-06-07,2014-11-22
630,122,12334144,pending,2008-08-08,2015-05-27
631,122,12334859,shipped,2005-04-11,2015-12-03
632,122,12335971,returned,2013-11-21,2016-01-22
633,122,12334348,pending,2008-05-27,2009-12-31
634,122,12334716,shipped,2003-09-16,2011-07-24
635,122,12335089,pending,2012-08-25,2013-09-01
636,123,12334189,shipped,2001-07-21,2002-04-12
637,123,12335297,shipped,2010-07-28,2012-02-25
638,123,12334364,shipped,2008-07-29,2013-10-02
639,123,12334302,shipped,2014-10-25,2014-12-30
640,123,12334935,pending,2000-09-06,2015-06-29
641,123,12334141,shipped,2003-03-28,2012-03-27
642,123,12335927,shipped,2003-02-01,2011-01-19
643,125,12334123,pending,2010-06-04,2011-05-09
644,125,12334496,shipped,2000-07-01,2004-01-25
645,125,12335701,pending,2012-07-12,2013-02-11
646,125,12335089,returned,2000-10-09,2002-01-07
647,125,12334347,shipped,2008-02-23,2013-11-23
648,125,12335041,returned,2012-11-18,2015-07-04
649,126,12334302,returned,2003-07-18,2008-02-09
650,126,12336195,pending,2010-02-11,2014-03-13
651,126,12334454,pending,2015-07-14,2015-11-30
652,126,12336251,pending,2001-01-10,2006-06-13
653,127,12335480,shipped,2001-03-01,2005-07-11
654,127,12334135,shipped,2004-02-09,2013-09-14
655,127,12335856,returned,2006-05-14,2010-07-30
656,127,12336238,pending,2004-05-20,2010-06-22
657,127,12334490,pending,2004-11-26,2005-01-30
658,127,12334228,shipped,2003-05-25,2015-11-02
659,128,12334684,returned,2005-11-20,2009-08-04
660,128,12334113,shipped,2000-06-19,2013-05-28
661,128,12335722,shipped,2013-12-14,2014-04-15
662,128,12336837,shipped,2002-08-01,2004-03-24
663,128,12336545,shipped,2002-07-15,2015-04-07
664,128,12336045,shipped,2007-12-13,2010-02-12
665,128,12336268,pending,2005-01-21,2007-05-29
666,128,12334176,pending,2000-12-05,2005-03-17
667,128,12334146,returned,2010-07-13,2013-05-21
668,130,12335467,returned,2000-10-20,2003-01-20
669,130,12334755,pending,2005-10-30,2013-09-12
670,130,12335894,shipped,2012-06-17,2012-09-09
671,130,12337041,shipped,2013-06-17,2015-11-13
672,130,12335527,shipped,2014-02-21,2014-04-25
673,131,12335941,pending,2000-12-11,2004-09-23
674,131,12335213,pending,2005-03-06,2010-07-09
675,131,12334771,shipped,2001-01-21,2011-07-03
676,131,12336074,pending,2006-11-07,2012-06-11
677,131,12336238,pending,2012-06-03,2014-02-16
678,132,12334499,pending,2012-06-16,2014-10-11
679,132,12334876,pending,2009-11-25,2014-05-13
680,132,12336867,pending,2008-09-17,2016-02-19
681,132,12335072,pending,2005-07-05,2011-02-09
682,132,12336342,shipped,2011-01-23,2012-01-13
683,132,12334875,returned,2005-07-09,2009-12-08
684,132,12334372,pending,2001-11-03,2003-08-21
685,132,12335596,shipped,2000-01-31,2012-02-12
686,133,12334850,shipped,2008-07-04,2013-07-10
687,133,12334407,shipped,2014-11-20,2015-05-17
688,133,12334861,shipped,2010-09-16,2013-07-10
689,133,12335684,shipped,2000-03-10,2011-11-17
690,133,12335602,shipped,2010-09-08,2011-03-31
691,133,12334371,pending,2009-05-10,2012-10-26
692,133,12336114,pending,2013-11-23,2014-01-30
693,133,12334522,shipped,2011-08-09,2013-12-07
694,133,12337211,shipped,2013-12-16,2015-11-30
695,134,12337199,shipped,2008-10-19,2009-04-10
696,134,12336238,shipped,2011-07-27,2012-05-28
697,134,12336622,returned,2013-06-29,2014-02-14
698,135,12336611,shipped,2012-09-02,2013-04-25
699,135,12334986,shipped,2007-04-17,2011-09-28
700,135,12335504,pending,2012-12-02,2015-07-06
701,135,12336165,pending,2015-11-21,2015-12-04
702,135,12336134,shipped,2015-11-14,2015-12-29
703,135,12334442,shipped,2006-11-05,2010-01-16
704,136,12336121,shipped,2012-09-28,2015-05-21
705,136,12334299,returned,2006-07-23,2013-11-08
706,136,12334713,pending,2008-03-28,2011-06-05
707,136,12334873,shipped,2012-09-15,2014-08-20
708,136,12334257,shipped,2002-03-12,2012-04-09
709,136,12334839,shipped,2006-06-09,2010-08-13
710,136,12334708,shipped,2001-04-15,2011-06-04
711,136,12335894,shipped,2015-06-06,2015-06-28
712,136,12334900,shipped,2001-11-03,2002-12-26
713,136,12334478,pending,2005-10-27,2007-02-24
714,137,12334145,shipped,2001-10-03,2015-11-03
715,137,12334348,shipped,2010-01-11,2015-06-02
716,138,12336497,pending,2010-09-15,2013-11-29
717,138,12337041,shipped,2004-02-20,2014-08-18
718,138,12334413,pending,2013-06-25,2013-07-31
719,138,12334393,shipped,2000-11-27,2009-01-23
720,138,12334871,pending,2006-02-28,2009-10-07
721,138,12334444,pending,2014-11-04,2015-11-27
722,138,12336086,shipped,2013-03-09,2015-03-04
723,138,12334264,shipped,2002-04-26,2011-10-30
724,138,12335519,shipped,2004-09-06,2015-08-03
725,139,12336073,pending,2006-09-17,2011-05-01
726,139,12336175,shipped,2003-10-10,2011-09-10
727,140,12335493,pending,2004-12-25,2005-08-29
728,140,12337105,shipped,2006-09-09,2013-12-13
729,140,12336927,shipped,2010-12-05,2011-03-20
730,140,12335393,shipped,2003-11-05,2010-11-12
731,140,12336198,pending,2003-07-18,2010-04-27
732,140,12336266,shipped,2013-08-06,2015-10-08
733,140,12334280,shipped,2005-10-03,2009-10-11
734,140,12335596,returned,2008-11-01,2015-12-27
735,140,12336449,returned,2014-06-19,2015-01-17
736,142,12335846,pending,2015-04-15,2015-08-21
737,142,12336484,shipped,2014-04-25,2015-09-29
738,142,12334742,pending,2012-01-25,2014-04-28
739,143,12335335,shipped,2007-02-28,2009-09-11
740,143,12336819,shipped,2001-10-28,2014-09-10
741,143,12336113,returned,2015-03-13,2015-03-25
742,143,12335747,shipped,2001-09-17,2014-06-29
743,143,12336595,shipped,2011-04-16,2011-11-20
744,143,12334986,shipped,2002-01-17,2013-02-13
745,143,12334499,shipped,2014-01-27,2014-05-22
746,143,12334873,shipped,2007-09-11,2007-10-07
747,143,12336081,returned,2000-07-06,2007-08-16
748,143,12335150,returned,2010-07-29,2011-07-26
749,144,12336020,shipped,2004-08-25,2005-06-22
750,144,12334299,shipped,2010-12-11,2014-12-24
751,144,12337193,returned,2011-10-29,2012-04-04
752,144,12334146,shipped,2010-04-18,2014-08-21
753,144,12335667,shipped,2008-07-19,2013-07-19
754,144,12335716,shipped,2010-01-14,2015-03-18
755,144,12334346,shipped,2012-12-16,2013-06-25
756,144,12336362,shipped,2007-06-16,2015-07-08
757,144,12335204,pending,2008-03-31,2015-04-17
758,145,12334634,shipped,2014-06-30,2015-01-30
759,145,12335747,returned,2013-10-30,2015-09-23
760,146,12334195,shipped,2008-10-09,2011-05-19
761,146,12334176,shipped,2000-12-14,2010-06-12
762,146,12335264,shipped,2014-03-23,2015-11-13
763,146,12335558,shipped,2015-08-05,2016-02-18
764,146,12334145,shipped,2007-09-17,2007-12-15
765,146,12334788,pending,2008-01-20,2011-03-04
766,146,12336248,shipped,2014-03-17,2014-12-25
767,146,12334984,returned,2004-01-02,2006-03-23
768,146,12335952,shipped,2009-02-16,2014-04-06
769,146,12334688,pending,2015-07-18,2015-10-04
770,147,12336851,pending,2000-03-27,2002-11-02
771,147,12336081,shipped,2006-08-31,2009-12-25
772,147,12335105,pending,2015-10-14,2016-02-23
773,148,12335821,shipped,2004-02-19,2009-05-07
774,148,12334315,shipped,2015-11-06,2015-11-14
775,148,12336392,shipped,2010-04-18,2016-01-16
776,148,12335941,pending,2011-10-18,2012-10-11
777,148,12334753,shipped,2000-07-29,2001-09-09
778,148,12334838,pending,2002-04-18,2014-05-03
779,148,12334986,pending,2009-11-23,2011-09-18
780,148,12334183,shipped,2009-10-02,2012-07-27
781,148,12335254,returned,2002-02-24,2014-08-10
782,148,12335504,shipped,2000-07-30,2006-12-05
783,150,12334401,returned,2002-01-23,2015-12-31
784,150,12335378,pending,2011-03-12,2015-12-20
785,151,12337139,returned,2012-07-29,2014-05-15
786,151,12336395,pending,2005-11-18,2014-11-25
787,151,12336310,shipped,2010-01-18,2014-08-20
788,151,12335128,shipped,2014-02-10,2014-11-23
789,151,12336889,returned,2009-04-16,2014-02-22
790,151,12335701,pending,2012-07-13,2016-02-16
791,151,12334556,pending,2004-03-18,2012-02-05
792,152,12334861,returned,2007-11-25,2014-06-22
793,152,12335393,pending,2002-05-29,2004-09-03
794,152,12335393,shipped,2004-04-11,2010-08-01
795,152,12336081,shipped,2015-02-20,2015-07-22
796,152,12335717,shipped,2010-05-24,2015-02-02
797,152,12335938,shipped,2009-07-04,2013-05-02
798,152,12334277,pending,2014-06-02,2015-07-01
799,153,12336186,pending,2007-05-09,2015-08-27
800,153,12334843,pending,2002-06-17,2008-05-10
801,153,12335345,pending,2000-12-15,2001-12-06
802,153,12335967,shipped,2005-03-13,2008-08-26
803,154,12336592,pending,2004-04-09,2007-08-23
804,154,12337411,shipped,2005-11-17,2006-04-18
805,154,12336167,shipped,2002-04-05,2014-03-09
806,154,12336148,shipped,2011-04-09,2015-10-31
807,155,12335009,shipped,2000-07-14,2002-01-12
808,155,12337191,pending,2003-11-08,2008-10-27
809,155,12335690,shipped,2005-04-13,2005-10-24
810,155,12335402,shipped,2013-08-03,2014-08-06
811,155,12334261,pending,2009-12-24,2016-01-24
812,155,12335458,shipped,2000-12-25,2013-01-02
813,155,12334788,shipped,2012-01-24,2012-04-29
814,155,12334400,shipped,2004-04-19,2004-07-13
815,155,12336326,shipped,2001-11-13,2010-02-03
816,157,12334814,returned,2003-04-09,2015-04-05
817,157,12335951,shipped,2011-09-28,2012-12-01
818,157,12334443,shipped,2015-12-16,2016-02-07
